year,month,dom,hour,min,sec,kp,infi,algeo,apgeo,algsm,apgsm,algse,apgse,tag,rig,zen,azi
2018,5,4,18,0,0,1,1,-14.55,15.54,-5.239,109.4,-25.73,111.6,NAIN,1483,0,0
2018,5,4,18,0,0,1,1,-14.4,15.28,-5.145,109.2,-25.67,111.3,NAIN,1487,0,0
2018,5,4,18,0,0,1,1,-14.24,15.02,-5.056,108.9,-25.62,111,NAIN,1491,0,0
2018,5,4,18,0,0,1,1,-14.09,14.76,-4.97,108.6,-25.58,110.6,NAIN,1496,0,0
2018,5,4,18,0,0,1,1,-13.94,14.49,-4.891,108.3,-25.54,110.3,NAIN,1500,0,0
2018,5,4,18,0,0,1,1,-13.77,14.41,-4.748,108.2,-25.41,110.1,NAIN,1504,0,0
2018,5,4,18,0,0,1,1,-13.63,14.13,-4.679,107.9,-25.38,109.8,NAIN,1508,0,0
2018,5,4,18,0,0,1,1,-13.5,13.84,-4.619,107.6,-25.36,109.5,NAIN,1513,0,0
2018,5,4,18,0,0,1,1,-13.35,13.74,-4.495,107.4,-25.25,109.3,NAIN,1517,0,0
2018,5,4,18,0,0,1,1,-13.22,13.45,-4.45,107.1,-25.24,109,NAIN,1521,0,0
2018,5,4,18,0,0,1,1,-13.11,13.14,-4.414,106.8,-25.25,108.6,NAIN,1526,0,0
2018,5,4,18,0,0,1,1,-12.98,13.04,-4.315,106.7,-25.16,108.5,NAIN,1530,0,0
2018,5,4,18,0,0,1,1,-12.89,12.73,-4.297,106.4,-25.18,108.1,NAIN,1534,0,0
2018,5,4,18,0,0,1,1,-12.77,12.62,-4.214,106.2,-25.12,107.9,NAIN,1538,0,0
2018,5,4,18,0,0,1,1,-12.69,12.3,-4.215,105.9,-25.15,107.6,NAIN,1543,0,0
2018,5,4,18,0,0,1,1,-12.6,12.18,-4.15,105.8,-25.1,107.4,NAIN,1547,0,0
2018,5,4,18,0,0,1,1,-12.53,11.86,-4.17,105.5,-25.16,107.1,NAIN,1551,0,0
2018,5,4,18,0,0,1,1,-12.45,11.74,-4.122,105.3,-25.13,106.9,NAIN,1556,0,0
2018,5,4,18,0,0,1,1,-12.41,11.42,-4.16,105,-25.2,106.6,NAIN,1560,0,0
2018,5,4,18,0,0,1,1,-12.35,11.3,-4.129,104.9,-25.18,106.5,NAIN,1564,0,0
2018,5,4,18,0,0,1,1,-12.29,11.18,-4.106,104.8,-25.17,106.3,NAIN,1568,0,0
2018,5,4,18,0,0,1,1,-12.25,11.06,-4.091,104.6,-25.17,106.2,NAIN,1573,0,0
2018,5,4,18,0,0,1,1,-12.23,10.73,-4.16,104.3,-25.27,105.8,NAIN,1577,0,0
2018,5,4,18,0,0,1,1,-12.2,10.62,-4.158,104.2,-25.28,105.7,NAIN,1581,0,0
2018,5,4,18,0,0,1,1,-12.18,10.5,-4.162,104.1,-25.3,105.6,NAIN,1586,0,0
2018,5,4,18,0,0,1,1,-12.16,10.38,-4.172,104,-25.32,105.5,NAIN,1590,0,0
2018,5,4,18,0,0,1,1,-12.14,10.27,-4.186,103.9,-25.34,105.3,NAIN,1594,0,0
2018,5,4,18,0,0,1,1,-12.16,9.955,-4.283,103.6,-25.47,105,NAIN,1598,0,0
